,2014,1991,2016,2018,2013,2012
2018-06-18 23:00:00,8443,8316,8613,8630,9006,8313
2018-06-19 00:00:00,7533,7783,7915,7943,8651,7780
2018-06-19 01:00:00,7320,7478,7596,7729,8255,7521
2018-06-19 02:00:00,7555,7814,7948,7965,8692,7807
2018-06-19 03:00:00,7984,8431,8592,8396,9490,8331
2018-06-19 04:00:00,8253,8816,8994,8666,9989,8658
2018-06-19 05:00:00,8274,8847,9026,8687,10028,8684
2018-06-19 06:00:00,8217,8765,8941,8630,9923,8615
2018-06-19 07:00:00,8323,8917,9099,8736,10119,8744
2018-06-19 08:00:00,8726,9494,9703,9141,10867,9235
2018-06-19 09:00:00,9271,10277,10519,9689,11880,9900
2018-06-19 10:00:00,9610,10763,11028,10030,12511,10314
2018-06-19 11:00:00,9634,10798,11064,10053,12555,10343
2018-06-19 12:00:00,9604,10755,11019,10024,12500,10307
2018-06-19 13:00:00,9724,10927,11198,10144,12722,10453
2018-06-19 14:00:00,9862,11125,11406,10283,12979,10621
2018-06-19 15:00:00,9856,11116,11396,10276,12968,10614
2018-06-19 16:00:00,9785,11015,11290,10205,12836,10527
2018-06-19 17:00:00,9774,10999,11274,10194,12816,10514
2018-06-19 18:00:00,9743,10954,11227,10163,12758,10476
2018-06-19 19:00:00,9541,10664,10924,9960,12383,10230
2018-06-19 20:00:00,9192,10164,10402,9610,11734,9804
2018-06-19 21:00:00,8840,9659,9874,9256,11080,9375
2018-06-19 22:00:00,8492,9160,9353,8907,10434,8951
2018-06-19 23:00:00,8032,8499,8663,8444,9578,8389
2018-06-20 00:00:00,7533,7736,8051,7950,8977,7969
2018-06-20 01:00:00,7338,7483,7691,7722,8647,7651
2018-06-20 02:00:00,7553,7762,8087,7973,9011,8002
2018-06-20 03:00:00,7947,8272,8814,8433,9676,8644
2018-06-20 04:00:00,8193,8591,9268,8720,10092,9045
2018-06-20 05:00:00,8213,8616,9304,8743,10125,9077
2018-06-20 06:00:00,8161,8549,9208,8682,10037,8992
2018-06-20 07:00:00,8258,8675,9387,8795,10201,9150
2018-06-20 08:00:00,8627,9153,10068,9226,10825,9752
2018-06-20 09:00:00,9127,9800,10990,9809,11670,10567
2018-06-20 10:00:00,9438,10204,11564,10172,12196,11074
2018-06-20 11:00:00,9460,10232,11604,10198,12233,11110
2018-06-20 12:00:00,9433,10197,11554,10166,12186,11065
2018-06-20 13:00:00,9542,10339,11756,10294,12372,11244
2018-06-20 14:00:00,9669,10503,11990,10442,12586,11451
2018-06-20 15:00:00,9663,10496,11979,10435,12576,11442
2018-06-20 16:00:00,9599,10412,11860,10359,12467,11336
2018-06-20 17:00:00,9588,10398,11841,10348,12450,11319
2018-06-20 18:00:00,9560,10362,11789,10315,12402,11273
2018-06-20 19:00:00,9375,10122,11447,10098,12089,10971
2018-06-20 20:00:00,9055,9707,10857,9725,11548,10449
2018-06-20 21:00:00,8732,9289,10261,9348,11002,9923
2018-06-20 22:00:00,8413,8876,9673,8976,10464,9404
2018-06-20 23:00:00,7991,8329,8894,8483,9750,8715
2018-06-21 00:00:00,7607,7670,8012,7854,8237,7896
2018-06-21 01:00:00,7328,7461,7761,7556,7992,7558
2018-06-21 02:00:00,7636,7692,8038,7885,8262,7930
2018-06-21 03:00:00,8200,8114,8544,8487,8757,8611
2018-06-21 04:00:00,8552,8379,8860,8863,9066,9037
2018-06-21 05:00:00,8580,8400,8885,8893,9090,9070
2018-06-21 06:00:00,8506,8344,8818,8814,9025,8980
2018-06-21 07:00:00,8644,8448,8943,8962,9147,9148
2018-06-21 08:00:00,9173,8844,9417,9526,9610,9786
2018-06-21 09:00:00,9889,9380,10059,10291,10238,10650
2018-06-21 10:00:00,10334,9714,10459,10766,10629,11188
2018-06-21 11:00:00,10366,9738,10487,10800,10656,11226
2018-06-21 12:00:00,10326,9709,10452,10758,10622,11179
2018-06-21 13:00:00,10484,9826,10593,10926,10760,11369
2018-06-21 14:00:00,10665,9962,10756,11120,10919,11588
2018-06-21 15:00:00,10657,9956,10748,11111,10912,11578
2018-06-21 16:00:00,10564,9887,10665,11012,10831,11466
2018-06-21 17:00:00,10549,9876,10652,10996,10818,11448
2018-06-21 18:00:00,10509,9845,10616,10953,10782,11399
2018-06-21 19:00:00,10244,9647,10378,10670,10550,11079
2018-06-21 20:00:00,9785,9303,9967,10180,10148,10526
2018-06-21 21:00:00,9323,8957,9552,9687,9742,9968
2018-06-21 22:00:00,8867,8614,9142,9199,9342,9417
2018-06-21 23:00:00,8262,8161,8600,8554,8811,8686
2018-06-22 00:00:00,7868,7658,7917,7861,7728,7917
2018-06-22 01:00:00,7591,7432,7645,7486,7495,7692
2018-06-22 02:00:00,7896,7681,7944,7899,7752,7940
2018-06-22 03:00:00,8454,8138,8492,8656,8221,8395
2018-06-22 04:00:00,8803,8423,8835,9129,8514,8679
2018-06-22 05:00:00,8831,8446,8862,9167,8537,8702
2018-06-22 06:00:00,8757,8385,8790,9066,8475,8642
2018-06-22 07:00:00,8894,8498,8925,9253,8591,8753
2018-06-22 08:00:00,9417,8926,9438,9962,9031,9180
2018-06-22 09:00:00,10125,9506,10134,10923,9626,9757
2018-06-22 10:00:00,10566,9866,10567,11521,9997,10116
2018-06-22 11:00:00,10597,9892,10598,11563,10023,10142
2018-06-22 12:00:00,10558,9860,10560,11510,9990,10110
2018-06-22 13:00:00,10714,9987,10712,11721,10121,10237
2018-06-22 14:00:00,10893,10134,10889,11965,10272,10383
2018-06-22 15:00:00,10885,10128,10881,11953,10265,10376
2018-06-22 16:00:00,10793,10052,10790,11829,10188,10302
2018-06-22 17:00:00,10779,10041,10776,11809,10176,10290
2018-06-22 18:00:00,10739,10008,10737,11755,10142,10257
2018-06-22 19:00:00,10476,9793,10479,11399,9921,10043
2018-06-22 20:00:00,10023,9422,10034,10784,9540,9674
2018-06-22 21:00:00,9566,9048,9584,10164,9156,9301
2018-06-22 22:00:00,9114,8678,9141,9551,8776,8933
2018-06-22 23:00:00,8516,8188,8553,8740,8273,8445
2018-06-23 00:00:00,8176,8229,8469,8344,8586,8362
2018-06-23 01:00:00,8087,8144,8340,8238,8483,8261
2018-06-23 02:00:00,8185,8238,8482,8355,8597,8372
2018-06-23 03:00:00,8364,8408,8743,8569,8805,8575
2018-06-23 04:00:00,8476,8515,8906,8703,8935,8701
2018-06-23 05:00:00,8485,8523,8919,8714,8946,8711
2018-06-23 06:00:00,8461,8501,8884,8685,8918,8684
2018-06-23 07:00:00,8505,8543,8948,8738,8969,8734
2018-06-23 08:00:00,8673,8702,9193,8939,9164,8924
2018-06-23 09:00:00,8899,8919,9523,9211,9429,9181
2018-06-23 10:00:00,9041,9054,9729,9380,9593,9341
2018-06-23 11:00:00,9051,9063,9744,9392,9605,9353
2018-06-23 12:00:00,9038,9051,9726,9377,9590,9339
2018-06-23 13:00:00,9088,9099,9798,9437,9648,9395
2018-06-23 14:00:00,9146,9154,9882,9506,9715,9460
2018-06-23 15:00:00,9143,9151,9878,9503,9712,9457
2018-06-23 16:00:00,9114,9123,9835,9468,9678,9424
2018-06-23 17:00:00,9109,9119,9829,9462,9672,9419
2018-06-23 18:00:00,9096,9106,9810,9447,9657,9404
2018-06-23 19:00:00,9012,9026,9687,9346,9560,9309
2018-06-23 20:00:00,8867,8888,9476,9172,9390,9144
2018-06-23 21:00:00,8720,8748,9262,8996,9220,8978
2018-06-23 22:00:00,8575,8610,9051,8823,9051,8814
2018-06-23 23:00:00,8384,8427,8772,8593,8828,8597
2018-06-24 00:00:00,7726,7775,8003,7884,8114,7901
2018-06-24 01:00:00,7629,7683,7868,7771,8003,7793
2018-06-24 02:00:00,7736,7785,8017,7896,8125,7912
2018-06-24 03:00:00,7930,7972,8291,8125,8349,8130
2018-06-24 04:00:00,8051,8088,8462,8268,8488,8266
2018-06-24 05:00:00,8061,8097,8475,8279,8499,8277
2018-06-24 06:00:00,8035,8073,8439,8249,8470,8248
2018-06-24 07:00:00,8083,8119,8506,8305,8525,8302
2018-06-24 08:00:00,8265,8294,8763,8520,8735,8506
2018-06-24 09:00:00,8512,8530,9110,8810,9018,8782
2018-06-24 10:00:00,8666,8678,9326,8991,9195,8954
2018-06-24 11:00:00,8676,8688,9341,9004,9208,8966
2018-06-24 12:00:00,8663,8675,9322,8988,9192,8951
2018-06-24 13:00:00,8717,8727,9399,9052,9254,9012
2018-06-24 14:00:00,8780,8787,9487,9126,9326,9082
2018-06-24 15:00:00,8777,8785,9483,9122,9323,9079
2018-06-24 16:00:00,8745,8754,9438,9085,9286,9043
2018-06-24 17:00:00,8740,8749,9431,9079,9280,9037
2018-06-24 18:00:00,8726,8736,9411,9062,9264,9021
2018-06-24 19:00:00,8634,8648,9282,8955,9159,8919
2018-06-24 20:00:00,8476,8496,9060,8769,8977,8742
2018-06-24 21:00:00,8317,8343,8836,8581,8794,8564
2018-06-24 22:00:00,8160,8192,8614,8396,8613,8387
2018-06-24 23:00:00,7951,7992,8321,8150,8373,8154
2018-06-25 00:00:00,7753,7907,8320,8003,7704,7847
2018-06-25 01:00:00,7500,7607,8029,7486,7467,7617
2018-06-25 02:00:00,7779,7612,8034,7495,7728,7871
2018-06-25 03:00:00,8292,7785,8202,7793,8205,8334
2018-06-25 04:00:00,8612,7959,8370,8092,8503,8624
2018-06-25 05:00:00,8637,8049,8458,8249,8527,8647
2018-06-25 06:00:00,8570,8154,8559,8428,8464,8586
2018-06-25 07:00:00,8696,8518,8912,9055,8581,8700
2018-06-25 08:00:00,9176,9190,9563,10214,9029,9134
2018-06-25 09:00:00,9826,9856,10209,11362,9634,9723
2018-06-25 10:00:00,10231,10223,10564,11993,10012,10089
2018-06-25 11:00:00,10259,10334,10672,12186,10038,10115
2018-06-25 12:00:00,10224,10375,10712,12257,10005,10083
2018-06-25 13:00:00,10366,10434,10770,12359,10138,10212
2018-06-25 14:00:00,10531,10508,10840,12485,10292,10361
2018-06-25 15:00:00,10524,10535,10867,12532,10285,10354
2018-06-25 16:00:00,10440,10472,10806,12424,10206,10278
2018-06-25 17:00:00,10426,10379,10716,12263,10194,10266
2018-06-25 18:00:00,10390,10284,10624,12100,10159,10233
2018-06-25 19:00:00,10149,10072,10418,11733,9935,10014
2018-06-25 20:00:00,9732,9697,10054,11087,9547,9638
2018-06-25 21:00:00,9312,9296,9666,10396,9156,9258
2018-06-25 22:00:00,8898,8908,9290,9728,8770,8883
2018-06-25 23:00:00,8348,8423,8820,8893,8258,8385
2018-06-26 00:00:00,7764,7843,8424,8359,7858,7956
2018-06-26 01:00:00,7479,7513,8105,7899,7595,7705
2018-06-26 02:00:00,7793,7519,8111,7907,7884,7981
2018-06-26 03:00:00,8368,7709,8295,8173,8413,8487
2018-06-26 04:00:00,8728,7900,8479,8439,8744,8803
2018-06-26 05:00:00,8756,8000,8575,8577,8770,8828
2018-06-26 06:00:00,8680,8114,8686,8737,8700,8761
2018-06-26 07:00:00,8822,8514,9072,9295,8830,8886
2018-06-26 08:00:00,9360,9254,9785,10325,9326,9359
2018-06-26 09:00:00,10090,9986,10492,11346,9997,10001
2018-06-26 10:00:00,10544,10389,10881,11907,10415,10401
2018-06-26 11:00:00,10576,10511,10999,12078,10444,10429
2018-06-26 12:00:00,10536,10557,11043,12142,10408,10394
2018-06-26 13:00:00,10697,10622,11106,12232,10555,10534
2018-06-26 14:00:00,10882,10702,11183,12344,10725,10697
2018-06-26 15:00:00,10873,10732,11212,12386,10718,10690
2018-06-26 16:00:00,10779,10663,11146,12290,10630,10606
2018-06-26 17:00:00,10764,10561,11047,12147,10617,10593
2018-06-26 18:00:00,10723,10456,10946,12002,10579,10557
2018-06-26 19:00:00,10452,10223,10720,11676,10330,10319
2018-06-26 20:00:00,9985,9810,10323,11101,9900,9908
2018-06-26 21:00:00,9514,9370,9897,10487,9467,9494
2018-06-26 22:00:00,9048,8943,9486,9893,9039,9085
2018-06-26 23:00:00,8432,8411,8972,9150,8472,8543
2018-06-27 00:00:00,7752,8714,8331,9203,7969,7852
2018-06-27 01:00:00,7468,8190,8042,8728,7735,7589
2018-06-27 02:00:00,7781,8199,8047,8736,7993,7879
2018-06-27 03:00:00,8352,8502,8214,9011,8464,8409
2018-06-27 04:00:00,8709,8805,8381,9286,8759,8741
2018-06-27 05:00:00,8737,8963,8468,9429,8782,8767
2018-06-27 06:00:00,8662,9145,8568,9595,8720,8697
2018-06-27 07:00:00,8802,9781,8918,10171,8836,8827
2018-06-27 08:00:00,9338,10955,9565,11237,9278,9324
2018-06-27 09:00:00,10063,12118,10206,12293,9876,9997
2018-06-27 10:00:00,10514,12757,10559,12874,10249,10416
2018-06-27 11:00:00,10546,12952,10666,13050,10275,10446
2018-06-27 12:00:00,10506,13025,10706,13116,10242,10409
2018-06-27 13:00:00,10666,13128,10762,13210,10374,10557
2018-06-27 14:00:00,10849,13255,10833,13325,10526,10727
2018-06-27 15:00:00,10841,13303,10859,13369,10519,10719
2018-06-27 16:00:00,10747,13194,10799,13270,10441,10632
2018-06-27 17:00:00,10732,13031,10709,13121,10429,10619
2018-06-27 18:00:00,10691,12865,10618,12971,10395,10580
2018-06-27 19:00:00,10422,12494,10413,12634,10173,10331
2018-06-27 20:00:00,9958,11839,10053,12040,9790,9900
2018-06-27 21:00:00,9490,11139,9667,11404,9404,9466
2018-06-27 22:00:00,9028,10462,9294,10790,9022,9037
2018-06-27 23:00:00,8415,9616,8828,10022,8516,8468
2018-06-28 00:00:00,7773,8782,8429,8950,7905,7748
2018-06-28 01:00:00,7537,8291,8075,8487,7633,7550
2018-06-28 02:00:00,7797,8299,8081,8495,7932,7769
2018-06-28 03:00:00,8273,8583,8286,8762,8481,8169
2018-06-28 04:00:00,8571,8868,8490,9030,8825,8419
2018-06-28 05:00:00,8594,9016,8597,9170,8852,8439
2018-06-28 06:00:00,8531,9187,8720,9330,8779,8386
2018-06-28 07:00:00,8648,9783,9149,9892,8914,8485
2018-06-28 08:00:00,9094,10885,9943,10930,9429,8860
2018-06-28 09:00:00,9698,11976,10728,11957,10126,9368
2018-06-28 10:00:00,10074,12577,11160,12523,10559,9684
2018-06-28 11:00:00,10100,12759,11292,12695,10590,9706
2018-06-28 12:00:00,10067,12827,11341,12759,10552,9679
2018-06-28 13:00:00,10200,12924,11410,12850,10705,9790
2018-06-28 14:00:00,10353,13044,11496,12963,10881,9919
2018-06-28 15:00:00,10346,13089,11529,13005,10873,9913
2018-06-28 16:00:00,10268,12986,11455,12908,10783,9847
2018-06-28 17:00:00,10255,12833,11345,12764,10769,9837
2018-06-28 18:00:00,10221,12678,11233,12618,10729,9808
2018-06-28 19:00:00,9997,12329,10982,12290,10471,9620
2018-06-28 20:00:00,9611,11715,10540,11711,10025,9295
2018-06-28 21:00:00,9221,11058,10067,11092,9575,8966
2018-06-28 22:00:00,8836,10423,9610,10494,9131,8642
2018-06-28 23:00:00,8326,9629,9038,9747,8542,8213
2018-06-29 00:00:00,7706,8336,8504,8432,7980,7799
2018-06-29 01:00:00,7467,7968,8061,8096,7721,7502
2018-06-29 02:00:00,7731,7974,8069,8101,8007,7830
2018-06-29 03:00:00,8213,8187,8325,8296,8529,8430
2018-06-29 04:00:00,8515,8400,8581,8491,8856,8806
2018-06-29 05:00:00,8539,8511,8715,8593,8881,8836
2018-06-29 06:00:00,8475,8639,8869,8710,8812,8756
2018-06-29 07:00:00,8594,9086,9407,9118,8941,8904
2018-06-29 08:00:00,9046,9911,10401,9873,9430,9467
2018-06-29 09:00:00,9658,10728,11385,10621,10093,10229
2018-06-29 10:00:00,10039,11177,11927,11032,10506,10704
2018-06-29 11:00:00,10066,11314,12092,11158,10535,10737
2018-06-29 12:00:00,10032,11365,12153,11204,10499,10696
2018-06-29 13:00:00,10167,11437,12240,11270,10644,10863
2018-06-29 14:00:00,10322,11527,12348,11352,10812,11056
2018-06-29 15:00:00,10315,11561,12389,11383,10805,11048
2018-06-29 16:00:00,10235,11484,12296,11313,10719,10949
2018-06-29 17:00:00,10223,11369,12158,11208,10705,10933
2018-06-29 18:00:00,10188,11253,12018,11102,10668,10890
2018-06-29 19:00:00,9961,10992,11704,10863,10422,10607
2018-06-29 20:00:00,9570,10532,11150,10442,9998,10119
2018-06-29 21:00:00,9174,10040,10557,9992,9570,9627
2018-06-29 22:00:00,8784,9564,9984,9556,9147,9141
2018-06-29 23:00:00,8267,8970,9268,9012,8587,8497
2018-06-30 00:00:00,8304,8755,8660,9033,8424,8342
2018-06-30 01:00:00,8192,8593,8521,8785,8326,8258
2018-06-30 02:00:00,8315,8596,8523,8789,8435,8350
2018-06-30 03:00:00,8542,8690,8604,8933,8634,8520
2018-06-30 04:00:00,8684,8783,8684,9076,8759,8625
2018-06-30 05:00:00,8695,8832,8726,9151,8769,8634
2018-06-30 06:00:00,8665,8889,8775,9237,8742,8611
2018-06-30 07:00:00,8721,9085,8943,9539,8791,8653
2018-06-30 08:00:00,8933,9448,9256,10095,8978,8812
2018-06-30 09:00:00,9220,9808,9565,10646,9232,9027
2018-06-30 10:00:00,9399,10005,9735,10950,9389,9161
2018-06-30 11:00:00,9412,10066,9787,11042,9400,9170
2018-06-30 12:00:00,9396,10088,9806,11076,9387,9158
2018-06-30 13:00:00,9459,10120,9833,11125,9442,9206
2018-06-30 14:00:00,9532,10159,9867,11186,9506,9260
2018-06-30 15:00:00,9529,10174,9880,11208,9503,9258
2018-06-30 16:00:00,9492,10140,9851,11157,9471,9230
2018-06-30 17:00:00,9486,10090,9807,11079,9465,9225
2018-06-30 18:00:00,9469,10039,9763,11001,9451,9213
2018-06-30 19:00:00,9363,9924,9665,10825,9357,9134
2018-06-30 20:00:00,9179,9722,9491,10514,9195,8996
2018-06-30 21:00:00,8993,9505,9305,10183,9032,8857
2018-06-30 22:00:00,8810,9296,9125,9862,8870,8720
2018-06-30 23:00:00,8567,9034,8900,9461,8656,8538
2018-07-01 00:00:00,7847,8277,8186,8541,7960,7882
2018-07-01 01:00:00,7728,8106,8038,8287,7854,7790
2018-07-01 02:00:00,7859,8109,8041,8292,7971,7891
2018-07-01 03:00:00,8099,8208,8126,8438,8186,8077
2018-07-01 04:00:00,8250,8306,8212,8585,8321,8193
2018-07-01 05:00:00,8262,8358,8257,8661,8331,8203
2018-07-01 06:00:00,8230,8417,8308,8749,8303,8178
2018-07-01 07:00:00,8289,8623,8488,9056,8356,8224
2018-07-01 08:00:00,8514,9004,8820,9624,8557,8398
2018-07-01 09:00:00,8820,9382,9149,10187,8830,8634
2018-07-01 10:00:00,9010,9590,9330,10496,9000,8781
2018-07-01 11:00:00,9023,9653,9385,10590,9012,8791
2018-07-01 12:00:00,9006,9677,9406,10625,8997,8778
2018-07-01 13:00:00,9073,9710,9435,10675,9057,8830
2018-07-01 14:00:00,9151,9751,9471,10737,9126,8890
2018-07-01 15:00:00,9147,9767,9484,10760,9123,8887
2018-07-01 16:00:00,9108,9732,9454,10707,9087,8856
2018-07-01 17:00:00,9101,9679,9407,10628,9082,8852
2018-07-01 18:00:00,9084,9625,9361,10548,9066,8838
2018-07-01 19:00:00,8971,9504,9256,10369,8965,8751
2018-07-01 20:00:00,8776,9292,9070,10052,8791,8600
2018-07-01 21:00:00,8579,9064,8872,9713,8615,8447
2018-07-01 22:00:00,8384,8844,8681,9386,8441,8297
2018-07-01 23:00:00,8126,8570,8441,8977,8210,8098
2018-07-02 00:00:00,7946,8364,7569,8910,8142,7838
2018-07-02 01:00:00,7680,8020,7343,8457,7838,7625
2018-07-02 02:00:00,7974,8026,7592,8465,7843,7860
2018-07-02 03:00:00,8511,8224,8048,8727,8019,8289
2018-07-02 04:00:00,8847,8423,8333,8988,8195,8557
2018-07-02 05:00:00,8873,8527,8355,9125,8287,8578
2018-07-02 06:00:00,8802,8646,8295,9282,8393,8522
2018-07-02 07:00:00,8934,9063,8407,9831,8763,8627
2018-07-02 08:00:00,9438,9833,8834,10845,9446,9030
2018-07-02 09:00:00,10120,10596,9413,11849,10123,9574
2018-07-02 10:00:00,10544,11015,9773,12401,10495,9914
2018-07-02 11:00:00,10574,11143,9798,12569,10608,9937
2018-07-02 12:00:00,10537,11191,9766,12632,10650,9908
2018-07-02 13:00:00,10686,11258,9893,12721,10710,10027
2018-07-02 14:00:00,10859,11342,10040,12831,10784,10166
2018-07-02 15:00:00,10851,11373,10033,12872,10812,10159
2018-07-02 16:00:00,10763,11302,9958,12778,10749,10089
2018-07-02 17:00:00,10749,11195,9947,12637,10654,10077
2018-07-02 18:00:00,10710,11086,9914,12494,10557,10047
2018-07-02 19:00:00,10458,10843,9700,12174,10341,9845
2018-07-02 20:00:00,10021,10413,9329,11608,9961,9496
2018-07-02 21:00:00,9581,9954,8956,11004,9553,9144
2018-07-02 22:00:00,9146,9510,8587,10419,9159,8797
2018-07-02 23:00:00,8570,8955,8098,9689,8667,8336
2018-07-03 00:00:00,7931,8074,7638,8474,8542,7903
2018-07-03 01:00:00,7600,7791,7418,8198,8079,7613
2018-07-03 02:00:00,7965,7796,7661,8203,8087,7932
2018-07-03 03:00:00,8633,7959,8106,8362,8354,8516
2018-07-03 04:00:00,9051,8123,8384,8522,8622,8881
2018-07-03 05:00:00,9084,8208,8406,8605,8762,8910
2018-07-03 06:00:00,8995,8306,8347,8701,8922,8833
2018-07-03 07:00:00,9160,8648,8457,9036,9484,8976
2018-07-03 08:00:00,9786,9281,8874,9654,10521,9523
2018-07-03 09:00:00,10633,9908,9439,10267,11549,10264
2018-07-03 10:00:00,11161,10252,9790,10604,12114,10725
2018-07-03 11:00:00,11198,10357,9815,10706,12286,10758
2018-07-03 12:00:00,11152,10396,9784,10745,12350,10717
2018-07-03 13:00:00,11338,10452,9908,10799,12441,10880
2018-07-03 14:00:00,11553,10520,10051,10866,12554,11068
2018-07-03 15:00:00,11543,10546,10045,10891,12596,11059
2018-07-03 16:00:00,11433,10487,9972,10834,12500,10963
2018-07-03 17:00:00,11416,10399,9960,10748,12355,10948
2018-07-03 18:00:00,11368,10310,9928,10660,12209,10906
2018-07-03 19:00:00,11053,10110,9719,10465,11881,10632
2018-07-03 20:00:00,10511,9757,9357,10120,11303,10157
2018-07-03 21:00:00,9964,9380,8993,9751,10684,9679
2018-07-03 22:00:00,9423,9016,8632,9395,10086,9206
2018-07-03 23:00:00,8707,8560,8155,8949,9339,8580
2018-07-04 00:00:00,7860,8065,7958,8816,9035,7757
2018-07-04 01:00:00,7606,7751,7723,8267,8629,7532
2018-07-04 02:00:00,7886,7757,7982,8277,8637,7781
2018-07-04 03:00:00,8399,7938,8455,8594,8871,8235
2018-07-04 04:00:00,8719,8120,8751,8911,9105,8520
2018-07-04 05:00:00,8744,8214,8774,9077,9227,8542
2018-07-04 06:00:00,8677,8323,8712,9268,9368,8482
2018-07-04 07:00:00,8803,8704,8828,9934,9859,8594
2018-07-04 08:00:00,9283,9407,9272,11165,10767,9021
2018-07-04 09:00:00,9933,10104,9873,12384,11666,9598
2018-07-04 10:00:00,10338,10487,10247,13054,12161,9958
2018-07-04 11:00:00,10367,10604,10273,13258,12311,9983
2018-07-04 12:00:00,10331,10647,10241,13334,12367,9951
2018-07-04 13:00:00,10474,10709,10372,13442,12447,10078
2018-07-04 14:00:00,10639,10785,10525,13576,12546,10225
2018-07-04 15:00:00,10631,10814,10518,13626,12583,10218
2018-07-04 16:00:00,10547,10749,10440,13512,12498,10143
2018-07-04 17:00:00,10534,10651,10428,13341,12372,10131
2018-07-04 18:00:00,10497,10552,10394,13167,12244,10099
2018-07-04 19:00:00,10256,10329,10171,12778,11957,9885
2018-07-04 20:00:00,9839,9937,9786,12092,11451,9515
2018-07-04 21:00:00,9420,9518,9398,11358,10909,9142
2018-07-04 22:00:00,9005,9112,9015,10648,10386,8774
2018-07-04 23:00:00,8455,8605,8507,9762,9732,8286
2018-07-05 00:00:00,7872,8289,8070,8562,9010,7803
2018-07-05 01:00:00,7623,7982,7815,8311,8697,7525
2018-07-05 02:00:00,7898,7988,8096,8316,8702,7831
2018-07-05 03:00:00,8400,8165,8610,8460,8883,8392
2018-07-05 04:00:00,8713,8342,8932,8605,9064,8743
2018-07-05 05:00:00,8738,8434,8957,8681,9159,8771
2018-07-05 06:00:00,8672,8540,8889,8767,9267,8696
2018-07-05 07:00:00,8795,8912,9016,9071,9647,8834
2018-07-05 08:00:00,9266,9598,9498,9632,10348,9360
2018-07-05 09:00:00,9903,10278,10151,10187,11043,10072
2018-07-05 10:00:00,10300,10651,10557,10493,11425,10515
2018-07-05 11:00:00,10328,10765,10586,10586,11542,10546
2018-07-05 12:00:00,10293,10808,10550,10620,11585,10507
2018-07-05 13:00:00,10433,10868,10694,10669,11646,10664
2018-07-05 14:00:00,10595,10942,10859,10730,11723,10844
2018-07-05 15:00:00,10587,10970,10852,10753,11751,10836
2018-07-05 16:00:00,10505,10906,10767,10701,11686,10744
2018-07-05 17:00:00,10492,10811,10754,10623,11588,10729
2018-07-05 18:00:00,10456,10714,10717,10544,11490,10689
2018-07-05 19:00:00,10219,10497,10475,10367,11268,10425
2018-07-05 20:00:00,9811,10115,10057,10054,10877,9969
2018-07-05 21:00:00,9400,9706,9635,9720,10458,9510
2018-07-05 22:00:00,8994,9310,9219,9397,10054,9056
2018-07-05 23:00:00,8455,8816,8667,8992,9549,8454
2018-07-06 00:00:00,7948,8031,8290,8168,9644,7985
2018-07-06 01:00:00,7702,7750,7874,7890,9167,7710
2018-07-06 02:00:00,7973,7755,8333,7894,9175,8013
2018-07-06 03:00:00,8470,7917,9174,8055,9451,8567
2018-07-06 04:00:00,8781,8080,9700,8216,9726,8914
2018-07-06 05:00:00,8805,8164,9742,8300,9870,8941
2018-07-06 06:00:00,8740,8262,9631,8397,10036,8868
2018-07-06 07:00:00,8862,8602,9838,8734,10614,9004
